Account_ID,Account_Number,Customer_First_Name,Customer_Last_Name,State,City,Zip_Code,Original_Balance,Outstanding_Balance,Credit_Score,Placement_Date,Charge_Off_Date,Collection_Stage,Days_Past_Due,Last_Payment_Date,Account_Tenure_Months,Account_Status,Bankruptcy_Flag,Fraud_Flag
12370,NVT00012370,Jamie,Ramos,California,Sacramento,34143,561.63,561.63,686,2024-08-16,2024-07-12,Tertiary,523,2024-12-09,18,Active,0,0
12371,NVT00012371,Natasha,Wallace,North Carolina,Raleigh,66354,285.03,285.03,660,2024-11-08,2024-10-28,Tertiary,518,2025-06-27,15,Active,0,0
12372,NVT00012372,Jill,Greene,New York,New York,44054,310.87,310.87,626,2025-11-14,2025-11-03,Primary,164,2026-01-31,2,Active,0,0
12373,NVT00012373,Joseph,Haas,Georgia,Augusta,49787,1127.29,1127.29,677,2025-02-25,2025-02-22,Secondary,224,2025-06-23,11,Active,0,0
12374,NVT00012374,Hannah,Davis,New York,New York,20118,4134.07,4134.07,573,2024-12-04,2024-11-10,Tertiary,488,2025-08-07,14,Active,0,0
12375,NVT00012375,Robert,Becker,California,San Diego,42027,179.36,179.36,580,2026-01-05,2026-01-04,Pre-Writeoff,69,,0,Active,0,0
12376,NVT00012376,Robert,Glover,Illinois,Naperville,62392,6226.97,6226.97,644,2025-12-12,2025-11-30,Primary,108,2026-01-31,2,Active,0,0
12377,NVT00012377,Joshua,Mayo,New York,Buffalo,46368,2286.31,2286.31,652,2024-12-28,2024-12-05,Secondary,248,2025-02-25,14,Active,0,0
12378,NVT00012378,Rachel,Salinas,Pennsylvania,Philadelphia,01579,4927.81,4927.81,512,2026-01-08,2025-12-04,Pre-Writeoff,38,2026-01-31,1,Active,0,0
12379,NVT00012379,Lisa,Walker,Arizona,Phoenix,36331,586.39,586.39,671,2024-07-01,2024-06-27,Tertiary,526,,19,Active,0,0
12380,NVT00012380,Tracy,Erickson,California,San Jose,22670,2822.17,2822.17,694,2026-01-16,2026-01-06,Pre-Writeoff,63,2026-01-31,0,Active,0,0
12381,NVT00012381,Carol,Blake,Georgia,Augusta,24023,2196.74,2196.74,634,2025-01-24,2024-12-19,Secondary,355,,13,Active,0,0
12382,NVT00012382,Courtney,Mcdonald,Georgia,Augusta,41082,4694.84,4694.84,806,2026-01-05,2025-11-26,Pre-Writeoff,68,2026-01-31,2,Active,0,0
12383,NVT00012383,Randall,Mata,Georgia,Augusta,53023,4974.75,4974.75,592,2025-12-02,2025-11-15,Primary,179,2026-01-31,2,Active,0,0
12384,NVT00012384,Heather,Ramos,Arizona,Phoenix,34702,3560.39,3560.39,614,2024-10-13,2024-09-15,Tertiary,501,,16,Active,0,0
12385,NVT00012385,Shane,Wright,North Carolina,Raleigh,99738,1056.08,1056.08,612,2024-10-11,2024-09-05,Tertiary,387,,17,Active,0,0
12386,NVT00012386,Elizabeth,Wang,Pennsylvania,Pittsburgh,07958,4740.47,4740.47,634,2025-04-01,2025-03-19,Secondary,309,2025-09-18,10,Active,0,0
12387,NVT00012387,Jeffrey,Vega,Georgia,Savannah,51198,1454.19,1454.19,616,2024-07-08,2024-07-06,Tertiary,455,,19,Active,0,0
12388,NVT00012388,Dana,Miller,Georgia,Augusta,77920,3422.41,3422.41,541,2025-09-17,2025-08-26,Primary,177,,5,Active,0,0
12389,NVT00012389,Darius,Price,Ohio,Cincinnati,35032,772.18,772.18,601,2024-09-26,2024-09-11,Tertiary,460,2025-03-11,16,Active,0,0
12390,NVT00012390,Rachel,Dunn,New York,Buffalo,87391,5353.62,5353.62,633,2026-01-27,2025-12-27,Pre-Writeoff,82,,1,Active,0,0
12391,NVT00012391,Tracy,Werner,Pennsylvania,Philadelphia,98301,1943.59,1943.59,726,2024-09-06,2024-08-02,Tertiary,374,2025-03-08,18,Active,0,0
12392,NVT00012392,Isaac,Sweeney,Pennsylvania,Allentown,91235,982.29,982.29,794,2024-09-01,2024-07-23,Tertiary,515,2025-02-22,18,Active,0,0
12393,NVT00012393,Mark,Faulkner,Illinois,Chicago,66067,928.03,928.03,733,2025-05-31,2025-05-11,Secondary,207,2026-01-01,8,Active,0,0
12394,NVT00012394,Sherry,Hudson,Texas,Houston,54899,322.25,322.25,585,2024-08-22,2024-08-20,Tertiary,535,,17,Active,0,0
12395,NVT00012395,Jonathan,Buck,Pennsylvania,Allentown,99705,757.06,757.06,591,2025-10-30,2025-09-22,Primary,159,2026-01-31,4,Active,0,0
12396,NVT00012396,Erin,Williams,Georgia,Atlanta,14870,4997.48,4997.48,628,2026-01-21,2025-12-18,Pre-Writeoff,86,,1,Active,0,0
12397,NVT00012397,Sarah,Avila,North Carolina,Greensboro,96040,837.25,837.25,764,2025-10-05,2025-09-07,Primary,167,2026-01-31,4,Active,0,0
12398,NVT00012398,Raymond,Humphrey,North Carolina,Raleigh,64991,1367.99,1367.99,628,2024-11-27,2024-10-30,Tertiary,429,2025-01-04,15,Active,0,0
12399,NVT00012399,Amanda,Hopkins,Ohio,Cincinnati,44739,342.81,342.81,547,2024-09-10,2024-08-08,Tertiary,427,2025-02-02,18,Active,0,0
12400,NVT00012400,Justin,Brandt,Ohio,Cincinnati,34298,3847.15,3847.15,604,2026-01-09,2026-01-01,Pre-Writeoff,41,2026-01-31,1,Active,0,0
12401,NVT00012401,Ashley,White,Florida,Miami,14380,883.36,883.36,692,2024-10-04,2024-08-26,Tertiary,367,,17,Active,0,0
12402,NVT00012402,Daniel,Frank,Pennsylvania,Pittsburgh,97327,7727.56,7727.56,688,2026-01-05,2025-12-01,Pre-Writeoff,55,,2,Active,0,0
12403,NVT00012403,David,Harris,Ohio,Columbus,68425,4024.5,4024.5,625,2026-01-19,2025-12-25,Pre-Writeoff,66,2026-01-31,1,Active,0,0
12404,NVT00012404,Mackenzie,Fletcher,North Carolina,Charlotte,21388,596.73,596.73,687,2025-08-29,2025-08-11,Primary,107,,5,Active,0,0
12405,NVT00012405,Nicole,Larson,Pennsylvania,Pittsburgh,65859,11299.39,11299.39,480,2025-08-27,2025-07-13,Primary,171,,6,Active,0,0
12406,NVT00012406,Stephanie,Bennett,North Carolina,Charlotte,65905,1263.59,1263.59,647,2025-10-12,2025-09-08,Primary,136,,4,Active,0,0
12407,NVT00012407,Angela,Smith,California,Los Angeles,14836,7768.22,7768.22,700,2024-12-15,2024-11-17,Tertiary,459,2025-07-29,14,Active,0,0
12408,NVT00012408,Tyler,Palmer,North Carolina,Greensboro,15680,1240.47,1240.47,581,2025-05-26,2025-05-08,Secondary,274,,8,Active,0,0
12409,NVT00012409,David,Nelson,North Carolina,Raleigh,39836,3042.23,3042.23,581,2026-01-23,2025-12-11,Pre-Writeoff,38,2026-01-31,1,Active,0,0
12410,NVT00012410,Wendy,Reynolds,Georgia,Augusta,74131,4196.76,4196.76,509,2024-07-25,2024-06-27,Tertiary,515,2025-04-27,19,Active,0,0
12411,NVT00012411,Taylor,Goodman,Pennsylvania,Allentown,73649,605.71,605.71,751,2024-10-10,2024-09-12,Tertiary,387,,16,Active,0,0
12412,NVT00012412,Daniel,Anderson,North Carolina,Raleigh,13232,2818.67,2818.67,589,2024-10-29,2024-10-08,Tertiary,509,,16,Active,0,0
12413,NVT00012413,Jeremy,Romero,Arizona,Mesa,50659,17434.44,17434.44,656,2025-08-18,2025-07-12,Primary,115,2025-12-11,6,Active,0,0
12414,NVT00012414,Marissa,Lane,California,Sacramento,07777,19556.63,19556.63,682,2025-04-24,2025-04-11,Secondary,181,2025-10-17,9,Active,0,0
12415,NVT00012415,Jack,Black,Illinois,Springfield,48878,988.84,988.84,745,2025-02-19,2025-01-26,Secondary,276,2025-09-13,12,Active,0,0
12416,NVT00012416,Kathryn,Williamson,Arizona,Phoenix,73421,2305.7,2305.7,629,2025-10-20,2025-10-09,Primary,179,2026-01-31,3,Active,0,0
12417,NVT00012417,Lindsay,Perez,Georgia,Augusta,03261,424.93,424.93,602,2025-03-29,2025-03-13,Secondary,277,2025-11-23,10,Active,0,0
12418,NVT00012418,John,Mcdaniel,Arizona,Mesa,10415,214.47,214.47,652,2026-01-26,2025-12-23,Pre-Writeoff,60,2026-01-31,1,Active,0,0
12419,NVT00012419,Christina,Mccall,Ohio,Columbus,74887,9156.27,9156.27,729,2026-01-29,2026-01-05,Pre-Writeoff,73,,0,Active,0,0
12420,NVT00012420,Samuel,Campbell,New York,Buffalo,65934,779.61,779.61,628,2025-05-08,2025-04-07,Secondary,266,2026-01-31,9,Active,0,0
12421,NVT00012421,Douglas,Orr,Ohio,Columbus,88471,926.74,926.74,573,2025-06-14,2025-06-07,Secondary,208,,7,Active,0,0
12422,NVT00012422,Carla,Yang,North Carolina,Greensboro,43796,1521.82,1521.82,532,2024-12-08,2024-11-27,Tertiary,427,,14,Active,0,0
12423,NVT00012423,Blake,Adkins,North Carolina,Raleigh,46916,916.86,916.86,554,2025-08-25,2025-08-17,Primary,148,2025-10-30,5,Active,0,0
12424,NVT00012424,Sarah,Cross,Georgia,Augusta,64740,6865.19,6865.19,700,2025-08-09,2025-06-28,Primary,112,2026-01-31,7,Active,0,0
12425,NVT00012425,Katie,Armstrong,Ohio,Cleveland,06011,2325.96,2325.96,617,2025-01-30,2025-01-20,Secondary,289,,12,Active,0,0
12426,NVT00012426,Jacob,Fischer,California,Los Angeles,73463,2366.12,2366.12,597,2025-05-26,2025-05-15,Secondary,356,2025-12-10,8,Active,0,0
12427,NVT00012427,Jason,Mendoza,Florida,Miami,22836,1514.46,1514.46,589,2025-01-27,2024-12-15,Secondary,308,,13,Active,0,0
12428,NVT00012428,Louis,Henson,Ohio,Cleveland,53125,8614.26,8614.26,645,2025-03-29,2025-02-25,Secondary,320,2025-06-27,11,Active,0,0
12429,NVT00012429,Ashley,Singleton,Florida,Miami,64975,7129.43,7129.43,623,2026-01-16,2026-01-15,Pre-Writeoff,75,2026-01-31,0,Active,0,0
12430,NVT00012430,Stacy,Martinez,Illinois,Springfield,97234,2709.09,2709.09,620,2026-01-08,2025-12-31,Pre-Writeoff,66,2026-01-31,1,Active,0,0
12431,NVT00012431,Matthew,Garcia,Pennsylvania,Philadelphia,72381,2717.16,2717.16,734,2024-10-04,2024-09-27,Tertiary,375,,16,Active,0,0
12432,NVT00012432,Stephanie,Escobar,Ohio,Cleveland,50494,16508.63,16508.63,747,2026-01-23,2025-12-17,Pre-Writeoff,47,2026-01-31,1,Active,0,0
12433,NVT00012433,Sandra,Murphy,New York,New York,43243,5888.81,5888.81,527,2025-02-08,2025-01-30,Secondary,246,,12,Active,0,0
12434,NVT00012434,Michael,Long,Arizona,Tucson,06613,3628.88,3628.88,662,2025-05-03,2025-03-22,Secondary,224,2025-08-15,10,Active,0,0
12435,NVT00012435,James,Williams,North Carolina,Raleigh,34927,127.13,127.13,585,2025-08-28,2025-07-18,Primary,109,2026-01-31,6,Active,0,0
12436,NVT00012436,Dawn,Logan,Ohio,Cleveland,35999,2125.49,2125.49,622,2026-01-08,2025-12-24,Pre-Writeoff,30,2026-01-31,1,Active,0,0
12437,NVT00012437,Peter,Sweeney,New York,Buffalo,96723,801.37,801.37,661,2026-01-07,2025-12-16,Pre-Writeoff,69,,1,Active,0,0
12438,NVT00012438,Eric,Clark,California,San Diego,38471,1255.27,1255.27,625,2025-06-11,2025-05-13,Secondary,293,2025-12-18,8,Active,0,0
12439,NVT00012439,Kelly,Rhodes,Illinois,Naperville,12482,608.16,608.16,656,2025-12-08,2025-11-22,Primary,140,2026-01-31,2,Active,0,0
12440,NVT00012440,Bryce,Goodman,Illinois,Springfield,39691,4285.69,4285.69,687,2025-12-12,2025-11-10,Primary,161,2026-01-31,2,Active,0,0
12441,NVT00012441,Jack,Macias,California,Sacramento,37069,6400.64,6400.64,660,2026-01-14,2025-12-02,Pre-Writeoff,65,2026-01-27,2,Active,0,0
12442,NVT00012442,James,Rhodes,New York,New York,98359,16443.91,16443.91,594,2025-08-08,2025-07-25,Primary,122,,6,Active,0,0
12443,NVT00012443,Diane,Khan,Pennsylvania,Pittsburgh,18510,2394.74,2394.74,595,2026-01-20,2025-12-12,Pre-Writeoff,62,2026-01-31,1,Active,0,0
12444,NVT00012444,Scott,Thomas,Texas,Houston,82307,5732.29,5732.29,539,2024-08-18,2024-08-03,Tertiary,385,2024-11-22,18,Active,0,0
12445,NVT00012445,Monica,Diaz,Texas,Houston,34655,2030.31,2030.31,580,2025-03-16,2025-03-04,Secondary,330,,11,Active,0,0
12446,NVT00012446,Chad,Day,Florida,Miami,19499,443.93,443.93,777,2026-01-30,2026-01-06,Pre-Writeoff,74,2026-01-31,0,Active,0,0
12447,NVT00012447,John,Harding,New York,Rochester,98637,767.12,767.12,584,2024-12-07,2024-10-24,Tertiary,366,2025-03-15,15,Active,0,0
12448,NVT00012448,Allison,Valencia,Ohio,Columbus,53507,2418.01,2418.01,556,2025-02-11,2025-02-08,Secondary,230,,11,Active,0,0
12449,NVT00012449,Angela,Hunt,Pennsylvania,Allentown,65209,7016.83,7016.83,662,2025-02-17,2025-02-12,Secondary,235,2025-11-24,11,Active,0,0
12450,NVT00012450,Douglas,Hunt,Texas,San Antonio,82965,2004.12,2004.12,632,2025-11-23,2025-10-15,Primary,98,2026-01-31,3,Active,0,0
12451,NVT00012451,Tamara,Garcia,Pennsylvania,Allentown,02962,4782.54,4782.54,626,2025-05-23,2025-05-11,Secondary,299,2025-12-21,8,Active,0,0
12452,NVT00012452,Brian,Mejia,Illinois,Chicago,69973,295.67,295.67,738,2026-01-07,2025-12-27,Pre-Writeoff,74,2026-01-31,1,Active,0,0
12453,NVT00012453,Gail,Scott,Arizona,Phoenix,71124,822.86,822.86,678,2025-06-17,2025-05-17,Secondary,208,2026-01-28,8,Active,0,0
12454,NVT00012454,Robert,Young,Arizona,Tucson,08442,4029.4,4029.4,602,2025-03-20,2025-02-05,Secondary,313,,12,Active,0,0
12455,NVT00012455,Amanda,Johnston,Arizona,Tucson,92248,4770.9,4770.9,610,2024-12-22,2024-12-15,Secondary,191,,13,Active,0,0
12456,NVT00012456,Christine,Foster,Ohio,Columbus,45923,773.59,773.59,604,2026-01-12,2025-12-06,Pre-Writeoff,42,2026-01-31,1,Active,0,0
12457,NVT00012457,Geoffrey,Sanchez,California,Sacramento,06219,1474.44,1474.44,701,2024-12-09,2024-11-11,Tertiary,536,2025-03-18,14,Active,0,0
12458,NVT00012458,Sarah,Joseph,Pennsylvania,Philadelphia,08994,869.83,869.83,618,2025-12-16,2025-11-15,Primary,136,,2,Active,0,0
12459,NVT00012459,Mitchell,Mosley,Georgia,Atlanta,43545,9856.81,9856.81,514,2026-01-12,2025-12-01,Pre-Writeoff,77,2026-01-31,2,Active,0,0
12460,NVT00012460,Douglas,Smith,Ohio,Cleveland,16735,207.55,207.55,636,2025-09-27,2025-09-26,Primary,103,2025-11-09,4,Active,0,0
12461,NVT00012461,Dale,Smith,Arizona,Tucson,30297,537.61,537.61,532,2025-12-07,2025-11-22,Primary,144,2026-01-31,2,Active,0,0
12462,NVT00012462,Jesus,Young,Florida,Miami,57943,582.37,582.37,792,2025-08-31,2025-08-23,Primary,123,,5,Active,0,0
12463,NVT00012463,Patrick,Matthews,North Carolina,Charlotte,88198,6767.23,6767.23,572,2025-05-11,2025-05-10,Secondary,273,,8,Active,0,0
12464,NVT00012464,Anna,Gilbert,Texas,Dallas,67583,2449.25,2449.25,628,2025-10-15,2025-09-24,Primary,122,,4,Active,0,0
12465,NVT00012465,Lisa,Baird,California,Los Angeles,86736,18911.88,18911.88,658,2025-11-10,2025-10-28,Primary,140,2025-11-16,3,Active,0,0
12466,NVT00012466,Kayla,Atkinson,Texas,San Antonio,54902,700.84,700.84,619,2024-12-20,2024-11-18,Tertiary,444,2025-07-23,14,Active,0,0
12467,NVT00012467,David,Bender,Texas,Dallas,23671,1579.53,1579.53,619,2025-04-24,2025-04-16,Secondary,237,,9,Active,0,0
12468,NVT00012468,Jeffrey,Valdez,Florida,Miami,54333,512.05,512.05,669,2024-09-17,2024-08-14,Tertiary,418,,17,Active,0,0
12469,NVT00012469,Courtney,Phillips,Georgia,Atlanta,67327,1985.28,1985.28,746,2025-05-09,2025-05-06,Secondary,338,,9,Active,0,0
12470,NVT00012470,Anne,Hill,Pennsylvania,Philadelphia,33539,3080.42,3080.42,693,2026-01-16,2025-12-09,Pre-Writeoff,73,2026-01-31,1,Active,0,0
12471,NVT00012471,Charles,Ford,California,Sacramento,81427,210.73,210.73,743,2024-10-14,2024-09-10,Tertiary,525,,16,Active,0,0
12472,NVT00012472,Deborah,Lester,Illinois,Chicago,58729,227.56,227.56,566,2025-03-03,2025-02-21,Secondary,348,,11,Active,0,0
12473,NVT00012473,Renee,Hopkins,Arizona,Tucson,06137,314.29,314.29,662,2024-12-22,2024-12-20,Secondary,332,,13,Active,0,0
12474,NVT00012474,Sharon,Kane,Illinois,Chicago,38946,9994.41,9994.41,650,2026-01-01,2025-12-11,Pre-Writeoff,34,2026-01-31,1,Active,0,0
12475,NVT00012475,Deanna,Collins,California,Sacramento,19241,222.53,222.53,664,2024-11-22,2024-11-06,Tertiary,462,2025-04-22,15,Active,0,0
12476,NVT00012476,Justin,Rodriguez,California,San Jose,33896,3163.23,3163.23,736,2026-01-12,2025-11-30,Pre-Writeoff,31,,2,Active,0,0
12477,NVT00012477,Christina,Mccarty,Florida,Orlando,08728,2254.36,2254.36,624,2024-10-15,2024-10-02,Tertiary,415,2025-06-20,16,Active,0,0
12478,NVT00012478,Shannon,Hayes,Texas,San Antonio,54369,4741.16,4741.16,611,2024-09-27,2024-08-28,Tertiary,479,2025-03-07,17,Active,0,0
12479,NVT00012479,Kaitlin,Perkins,Ohio,Columbus,95609,3557.72,3557.72,677,2025-03-24,2025-02-08,Secondary,346,,11,Active,0,0
12480,NVT00012480,Felicia,Clayton,New York,Buffalo,74352,6854.68,6854.68,515,2025-01-12,2024-12-11,Secondary,358,2025-03-16,13,Active,0,0
12481,NVT00012481,Cheyenne,Manning,Illinois,Springfield,87701,1256.41,1256.41,623,2026-01-07,2025-12-16,Pre-Writeoff,43,2026-01-27,1,Active,0,0
12482,NVT00012482,Michael,Taylor,Illinois,Springfield,66680,1229.08,1229.08,630,2025-10-27,2025-10-12,Primary,178,2026-01-31,3,Active,1,0
12483,NVT00012483,Vanessa,Bowman,Ohio,Columbus,15757,300.44,300.44,575,2024-11-28,2024-11-23,Tertiary,388,,14,Active,0,0
12484,NVT00012484,Spencer,Howe,California,Sacramento,39142,191.28,191.28,713,2026-01-13,2026-01-03,Pre-Writeoff,30,2026-01-31,0,Active,0,0
12485,NVT00012485,Samantha,Mitchell,California,Sacramento,20144,501.43,501.43,565,2025-05-01,2025-03-28,Secondary,226,2025-12-15,10,Active,0,0
12486,NVT00012486,Eric,Hall,California,Sacramento,01232,4118.15,4118.15,630,2025-12-20,2025-12-02,Pre-Writeoff,53,2026-01-31,2,Active,0,0
12487,NVT00012487,Amanda,Mack,Ohio,Cincinnati,58865,9782.61,9782.61,660,2025-12-22,2025-11-23,Pre-Writeoff,72,2026-01-31,2,Active,0,0
12488,NVT00012488,Michael,Greer,New York,Rochester,50590,1841.31,1841.31,734,2026-01-27,2025-12-19,Pre-Writeoff,37,,1,Active,0,0
12489,NVT00012489,Drew,Holder,Ohio,Cincinnati,86938,3640.18,3640.18,639,2025-04-03,2025-03-17,Secondary,202,2025-04-15,10,Active,0,0
12490,NVT00012490,Dana,Rodriguez,North Carolina,Greensboro,71145,2235.65,2235.65,705,2025-03-15,2025-02-27,Secondary,358,,11,Active,0,0
12491,NVT00012491,Greg,Myers,Florida,Miami,10802,7248.19,7248.19,689,2026-01-09,2025-12-25,Pre-Writeoff,58,2026-01-31,1,Active,0,0
12492,NVT00012492,Tammy,Zuniga,Illinois,Chicago,58059,9641.56,9641.56,648,2026-01-29,2026-01-23,Pre-Writeoff,79,2026-01-31,0,Active,0,0
12493,NVT00012493,Yvette,Gross,North Carolina,Charlotte,86140,2907.6,2907.6,563,2025-01-09,2024-12-16,Secondary,233,2025-03-24,13,Active,0,0
12494,NVT00012494,Nicole,Wright,California,Los Angeles,01891,320.25,320.25,539,2024-08-26,2024-07-16,Tertiary,442,2025-01-16,18,Active,0,0
12495,NVT00012495,Micheal,Riley,Ohio,Columbus,06280,2296.72,2296.72,647,2025-01-08,2024-12-29,Secondary,231,2025-10-22,13,Active,0,0
12496,NVT00012496,Andrew,Gillespie,Pennsylvania,Philadelphia,56753,373.73,373.73,602,2024-10-12,2024-10-06,Tertiary,481,2024-10-30,16,Active,0,1
12497,NVT00012497,Linda,Clark,North Carolina,Greensboro,70608,2254.34,2254.34,704,2025-04-23,2025-03-28,Secondary,307,2025-09-08,10,Active,0,0
12498,NVT00012498,Douglas,Carr,Illinois,Springfield,10699,19918.07,19918.07,692,2025-01-04,2024-12-07,Secondary,303,,14,Active,0,0
12499,NVT00012499,Steve,Rivera,Pennsylvania,Allentown,35192,759.1,759.1,627,2025-04-18,2025-04-01,Secondary,201,,10,Active,0,0
12500,NVT00012500,Jennifer,Sims,California,Los Angeles,29332,14246.23,14246.23,558,2025-08-06,2025-06-23,Primary,113,,7,Active,0,0
12501,NVT00012501,Amber,Page,Texas,San Antonio,56329,9129.37,9129.37,675,2024-08-10,2024-07-24,Tertiary,440,,18,Active,0,0
12502,NVT00012502,Jeremy,Bradley,California,San Jose,47680,16496.64,16496.64,568,2025-12-25,2025-12-06,Pre-Writeoff,78,,1,Active,0,0
12503,NVT00012503,Richard,Brown,Arizona,Tucson,76100,2487.95,2487.95,586,2025-08-03,2025-07-12,Primary,168,2025-12-26,6,Active,0,0
12504,NVT00012504,Mary,Burnett,Ohio,Cincinnati,62420,1114.94,1114.94,571,2025-04-22,2025-04-21,Secondary,214,,9,Active,0,1
12505,NVT00012505,Michael,Padilla,Arizona,Mesa,20707,7895.06,7895.06,630,2026-01-20,2025-12-10,Pre-Writeoff,32,,1,Active,0,0
12506,NVT00012506,Sheri,Armstrong,Georgia,Augusta,88541,4548.33,4548.33,721,2025-06-24,2025-05-25,Primary,155,,8,Active,0,0
12507,NVT00012507,Robert,Patterson,Georgia,Savannah,30074,8095.56,8095.56,639,2025-05-27,2025-04-13,Secondary,264,2025-10-24,9,Active,0,0
12508,NVT00012508,Robert,Hunter,Georgia,Savannah,78615,277.24,277.24,608,2024-09-01,2024-08-15,Tertiary,442,,17,Active,0,0
12509,NVT00012509,Jessica,Edwards,Pennsylvania,Philadelphia,98574,760.24,760.24,533,2026-01-12,2025-12-31,Pre-Writeoff,51,2026-01-31,1,Active,0,0
12510,NVT00012510,Scott,Romero,New York,Buffalo,85770,1246.86,1246.86,678,2025-03-21,2025-03-16,Secondary,259,2025-04-25,10,Active,0,0
12511,NVT00012511,Paul,Walker,Arizona,Mesa,61780,383.02,383.02,585,2024-09-20,2024-08-20,Tertiary,451,,17,Active,0,0
12512,NVT00012512,Michael,Powers,Ohio,Cincinnati,51807,560.36,560.36,648,2024-08-22,2024-07-19,Tertiary,518,,18,Active,0,0
12513,NVT00012513,Mark,Rivera,Georgia,Augusta,54386,514.58,514.58,615,2024-12-05,2024-11-03,Tertiary,453,2025-09-12,15,Active,0,0
12514,NVT00012514,Raymond,Wade,Pennsylvania,Allentown,97127,1876.2,1876.2,698,2025-01-22,2024-12-19,Secondary,184,2025-08-19,13,Active,0,0
12515,NVT00012515,Jennifer,Salinas,Illinois,Springfield,14233,3510.38,3510.38,628,2024-11-08,2024-10-24,Tertiary,436,2025-07-22,15,Active,0,0
12516,NVT00012516,Jamie,Jones,Pennsylvania,Philadelphia,90045,524.43,524.43,635,2024-10-14,2024-10-12,Tertiary,382,,15,Active,0,0
12517,NVT00012517,Jay,Woods,California,San Diego,06710,9705.01,9705.01,674,2025-09-11,2025-09-07,Primary,161,2026-01-31,4,Active,0,0
12518,NVT00012518,James,Parker,Ohio,Cincinnati,41511,1996.07,1996.07,787,2025-08-11,2025-07-19,Primary,101,2025-08-16,6,Active,0,0
12519,NVT00012519,James,Colon,Illinois,Naperville,33475,2931.5,2931.5,702,2026-01-29,2025-12-29,Pre-Writeoff,32,2026-01-31,1,Active,0,0
12520,NVT00012520,Morgan,Ritter,Arizona,Tucson,16426,4905.97,4905.97,633,2026-01-02,2025-12-10,Pre-Writeoff,72,2026-01-31,1,Active,0,0
12521,NVT00012521,Donna,Byrd,Florida,Orlando,60661,8480.75,8480.75,640,2025-09-30,2025-09-19,Primary,175,2026-01-31,4,Active,0,0
12522,NVT00012522,Christine,Burns,California,Los Angeles,11450,1061.53,1061.53,603,2025-09-14,2025-08-23,Primary,152,2026-01-31,5,Active,0,0
12523,NVT00012523,Rachel,Moses,Illinois,Springfield,42764,2722.73,2722.73,573,2025-01-27,2024-12-26,Secondary,276,2025-03-09,13,Active,1,0
12524,NVT00012524,Amy,Clark,New York,Buffalo,05450,4788.18,4788.18,601,2026-01-07,2025-12-14,Pre-Writeoff,47,2026-01-31,1,Active,0,0
12525,NVT00012525,Kathryn,Ferrell,Illinois,Chicago,04340,970.22,970.22,585,2024-07-10,2024-05-27,Tertiary,424,,20,Active,0,0
12526,NVT00012526,Ricky,Pearson,California,San Jose,65291,868.56,868.56,685,2025-10-17,2025-09-14,Primary,158,,4,Active,0,0
12527,NVT00012527,Dawn,Davis,Pennsylvania,Allentown,57179,393.39,393.39,565,2025-04-07,2025-03-25,Secondary,346,2025-11-26,10,Active,1,0
12528,NVT00012528,Jason,Mcdaniel,Florida,Miami,02323,6337.69,6337.69,733,2025-04-29,2025-04-04,Secondary,300,,10,Active,0,0
12529,NVT00012529,Donald,Owens,Ohio,Columbus,11029,1684.5,1684.5,692,2025-02-03,2025-01-15,Secondary,357,2025-10-29,12,Active,0,0
12530,NVT00012530,Daniel,Bernard,California,Los Angeles,90653,2321.79,2321.79,641,2024-11-11,2024-10-03,Tertiary,364,2025-02-23,16,Active,0,0
12531,NVT00012531,Denise,Davis,Florida,Jacksonville,60421,4214.21,4214.21,640,2025-04-28,2025-03-15,Secondary,329,,10,Active,0,0
12532,NVT00012532,Kevin,Morse,Ohio,Cleveland,46096,6121.36,6121.36,600,2025-10-25,2025-10-16,Primary,154,,3,Active,0,0
12533,NVT00012533,Marissa,Walsh,Georgia,Savannah,99823,5506.65,5506.65,658,2025-11-30,2025-10-25,Primary,174,2026-01-31,3,Active,0,0
12534,NVT00012534,Kim,Lee,Ohio,Cleveland,15034,509.65,509.65,716,2025-10-28,2025-09-19,Primary,115,2026-01-02,4,Active,0,0
